version,curso,id_entrada,glosa_estandar,clase_gramatical,definicion,composicion,secuencia,requiere_definicion,imagen_optima,tipo_sena,cm1,cm2,cm3,cm4,cm5,nombre_video,glosa_limpia,subnivel,red_semantica,nivel
FENASCOL VI,LSC1,3401,POSESIVO(A),ADJETIVO,"Que tiende a acaparar, dominar o celar excesivamente a su pareja. (RAE)",SI,2 señas,NO,SI,Compuestas (tipo C),C,Bl,Sin especificar,Sin especificar,Sin especificar,03401_posesivoa.mp4,POSESIVO A,test4,51,B2
FENASCOL VI,LSC0,3402,PUDOR,SUSTANTIVO,"Honestidad, recato o timidez ante la exposición corporal o sexual. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),Gl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03402_pudor.mp4,PUDOR,test4,10,A2
FENASCOL VI,LSC1,3403,SEDUCIR,VERBO,"Persuadir, encantar o cautivar a alguien para conseguir su favor o amor. (RAE)",NO,1 seña,NO,NO,Semi-simétrica (tipo II),Jb,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03403_seducir.mp4,SEDUCIR,test2,64,B2
FENASCOL VI,LSC0,3404,TRAGADO,ADJETIVO,Coloquialismo en Colombia para denotar estar enamorado apasionadamente. (Regionalismo),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Be,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03404_tragado.mp4,TRAGADO,test3,61,A2
FENASCOL VI,LSC1,3405,VIRGEN (MUJER U HOMBRE),ADJETIVO,Persona que no ha tenido relaciones sexuales coitales. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),R,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03405_virgenmuje.mp4,VIRGEN MUJER U HOMBRE,test3,53,B2
FENASCOL VI,LSC1,3406,COITO (VAGINAL),SUSTANTIVO,Relación sexual consistente en la penetración del pene en la vagina. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Y,Sin especificar,Sin especificar,Sin especificar,03406_coitovagin.mp4,COITO VAGINAL,test3,27,B2
UEB,LSC1,3407,CUNNILINGUS,SUSTANTIVO,Estimulación erótica oral de los genitales femeninos. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Bl,Ql,Sin especificar,Sin especificar,03407_cunnilingu.mp4,CUNNILINGUS,test3,27,B2
FENASCOL VI,LSC1,3408,FELACIÓN,SUSTANTIVO,Estimulación erótica oral de los genitales masculinos. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Qa,Q,Sin especificar,Sin especificar,03408_felacion.mp4,FELACION,test3,27,B2
FENASCOL VI,LSC1,3409,MASTURBACIÓN (FEMENINA),SUSTANTIVO,Estimulación manual o mecánica de los propios genitales femeninos para placer. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,N,Sin especificar,Sin especificar,Sin especificar,03409_masturbaci.mp4,MASTURBACION FEMENINA,test3,27,B2
FENASCOL VI,LSC1,3410,MASTURBACIÓN (MASCULINA) 1,SUSTANTIVO,Estimulación manual o mecánica de los propios genitales masculinos. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03410_masturbaci.mp4,MASTURBACION MASCULINA 1,test3,27,B2
UEB,LSC1,3411,MASTURBACIÓN (MASCULINA) 2,SUSTANTIVO,Variante de seña para la práctica autoerótica masculina. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03411_masturbaci.mp4,MASTURBACION MASCULINA 2,test3,70,B2
FENASCOL VI,LSC1,3412,SEXO ANAL,SUSTANTIVO,Práctica sexual basada en la penetración anal. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Okf,Y,Sin especificar,Sin especificar,Sin especificar,03412_sexoanal.mp4,SEXO ANAL,test3,27,B2
FENASCOL VI,LSC1,3413,SEXO ORAL,SUSTANTIVO,Estimulación erótica de los genitales mediante la boca y la lengua. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03413_sexooral.mp4,SEXO ORAL,test3,27,B2
FENASCOL VI,LSC1,3414,POSICIÓN 69,SUSTANTIVO,Postura de estimulación sexual oral mutua y simultánea. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03414_posicion69.mp4,POSICION 69,test3,27,B2
FENASCOL VI,LSC1,3415,POSICIÓN DE LA BUTACA,SUSTANTIVO,Postura específica adoptada durante la relación coital. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03415_posicionde.mp4,POSICION DE LA BUTACA,test4,16,B2
FENASCOL VI,LSC1,3416,POSICIÓN DE LA CARRETILLA,SUSTANTIVO,Postura erótica en la que una persona sostiene el peso corporal de la otra. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03416_posicionde.mp4,POSICION DE LA CARRETILLA,test4,16,B2
FENASCOL VI,LSC1,3417,POSICIÓN DE LA DOMA,SUSTANTIVO,Postura de interacción coital con control de movimiento superior. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),V,XX,Sin especificar,Sin especificar,Sin especificar,03417_posicionde.mp4,POSICION DE LA DOMA,test3,70,B2
FENASCOL VI,LSC1,3418,POSICIÓN DE LA HAMACA,SUSTANTIVO,Postura erótica en suspensión o apoyo relajado. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),V,XX,Sin especificar,Sin especificar,Sin especificar,03418_posicionde.mp4,POSICION DE LA HAMACA,test4,16,B2
FENASCOL VI,LSC1,3419,POSICIÓN DE LA POSESIÓN,SUSTANTIVO,Postura coital tradicional de dominio o abrazada. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03419_posicionde.mp4,POSICION DE LA POSESION,test4,16,B2
FENASCOL VI,LSC1,3420,POSICIÓN DE LA SOMNOLIENTA,SUSTANTIVO,Variante de postura erótica de reposo o lateral. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03420_posicionde.mp4,POSICION DE LA SOMNOLIENTA,test4,16,B2
FENASCOL VI,LSC1,3421,POSICIÓN DEL CANGREJO,SUSTANTIVO,Postura erótica de apoyo invertido o dorsal. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),P,X,Sin especificar,Sin especificar,Sin especificar,03421_posicionde.mp4,POSICION DEL CANGREJO,test4,16,B2
FENASCOL VI,LSC1,3422,POSICIÓN DEL ESPEJO DEL PLACER,SUSTANTIVO,Variante de postura erótica simétrica. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03422_posicionde.mp4,POSICION DEL ESPEJO DEL PLACER,test4,16,B2
FENASCOL VI,LSC1,3423,POSICIÓN DEL JINETE,SUSTANTIVO,Postura en que la persona situada arriba controla el ritmo del coito. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),V,XX,Sin especificar,Sin especificar,Sin especificar,03423_posicionde.mp4,POSICION DEL JINETE,test3,70,B2
FENASCOL VI,LSC1,3424,POSICIÓN DEL MISIONERO,SUSTANTIVO,Postura coital clásica boca arriba con la pareja encima. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03424_posicionde.mp4,POSICION DEL MISIONERO,test2,50,B2
FENASCOL VI,LSC1,3425,POSICION DEL MOLDE,SUSTANTIVO,Postura erótica de acoplamiento lateral estrecho. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03425_posicionde.mp4,POSICION DEL MOLDE,test4,16,B2
FENASCOL VI,LSC1,3426,POSICIÓN DEL SOMETIDO,SUSTANTIVO,Postura erótica de sumisión o restricción de movimiento. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),H,XX,Sin especificar,Sin especificar,Sin especificar,03426_posicionde.mp4,POSICION DEL SOMETIDO,test4,16,B2
FENASCOL VI,LSC1,3427,POSICIÓN DEL TORNILLO,SUSTANTIVO,Variante de postura erótica con giro o torsión pélvica. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03427_posicionde.mp4,POSICION DEL TORNILLO,test4,16,B2
FENASCOL VI,LSC1,3428,POSICIÓN POSTURA ABIERTA,SUSTANTIVO,Postura erótica de máxima apertura de extremidades. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),V,XX,Sin especificar,Sin especificar,Sin especificar,03428_posicionpo.mp4,POSICION POSTURA ABIERTA,test4,16,B2
FENASCOL VI,LSC1,3429,POSICIÓN POSTURA DEL ELEFANTE,SUSTANTIVO,Variante de postura erótica con soporte elevado. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03429_posicionpo.mp4,POSICION POSTURA DEL ELEFANTE,test4,16,B2
FENASCOL VI,LSC1,3430,POSICIÓN UNIÓN SEXUAL,SUSTANTIVO,Postura general de acoplamiento y cópula. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),H,XX,Sin especificar,Sin especificar,Sin especificar,03430_posicionun.mp4,POSICION UNION SEXUAL,test4,16,B2
FENASCOL VI,LSC1,3431,POSICIÓN VARIANTE DE LA DOMA,SUSTANTIVO,Modificación de la postura erótica de control superior. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03431_posicionva.mp4,POSICION VARIANTE DE LA DOMA,test4,16,B2
FENASCOL VI,LSC1,3432,ANTICONCEPTIVO DE EMERGENCIA,SUSTANTIVO,Píldora del día después para prevenir embarazos tras un coito sin protección. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Bl,N,Be,Sin especificar,Sin especificar,03432_anticoncep.mp4,ANTICONCEPTIVO DE EMERGENCIA,test1,53,B1
FENASCOL VI,LSC1,3433,COITO INTERRUMPIDO,SUSTANTIVO,Método anticonceptivo tradicional basado en retirar el pene antes de eyacular. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Y,Sin especificar,Sin especificar,Sin especificar,03433_coitointer.mp4,COITO INTERRUMPIDO,test2,75,B2
FENASCOL VI,LSC1,3434,CONDÓN 1,SUSTANTIVO,Funda fina de látex usada como método anticonceptivo de barrera (preservativo). (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Okp,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03434_condon1.mp4,CONDON 1,test2,75,B2
UEB,LSC1,3435,CONDÓN 2,SUSTANTIVO,Variante de seña para preservativo o condón masculino. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Okf,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03435_condon2.mp4,CONDON 2,test2,75,B2
UEB,LSC1,3436,CONDÓN 3,SUSTANTIVO,Variante morfológica de seña para condón. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Xf,Sin especificar,Sin especificar,Sin especificar,03436_condon3.mp4,CONDON 3,test4,55,B2
UEB,LSC1,3437,CONDÓN 4,SUSTANTIVO,Variante léxica complementaria para preservativo. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03437_condon4.mp4,CONDON 4,test2,75,B2
UEB,LSC1,3438,CONDÓN 5,SUSTANTIVO,Variante espacial de seña para condón. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Tc,Pa,Sin especificar,Sin especificar,Sin especificar,03438_condon5.mp4,CONDON 5,test2,47,B2
FENASCOL VI,LSC1,3439,DIAFRAGMA,SUSTANTIVO,Capuchón flexible de látex colocado en el fondo de la vagina como anticonceptivo. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Q,Sin especificar,Sin especificar,Sin especificar,03439_diafragma.mp4,DIAFRAGMA,test2,75,B2
FENASCOL VI,LSC1,3440,DISPOSITIVO,SUSTANTIVO,DIU; pequeño aparato intrauterino anticonceptivo. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03440_dispositiv.mp4,DISPOSITIVO,test2,75,B2
FENASCOL VI,LSC1,3441,ESTERILIZACIÓN QUIRÚRGICA,SUSTANTIVO,Intervención quirúrgica definitiva para impedir la procreación. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),X,H,Sin especificar,Sin especificar,Sin especificar,03441_esteriliza.mp4,ESTERILIZACION QUIRURGICA,test4,24,B2
FENASCOL VI,LSC1,3442,LIGADURA DE TROMPAS,SUSTANTIVO,Método anticonceptivo quirúrgico femenino de corte de trompas. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Xf,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03442_ligadurade.mp4,LIGADURA DE TROMPAS,test2,75,B2
FENASCOL VI,LSC1,3443,NORPLANT,SUSTANTIVO,Implante anticonceptivo hormonal subcutáneo de larga duración. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),S,Je,Sin especificar,Sin especificar,Sin especificar,03443_norplant.mp4,NORPLANT,test2,75,B2
FENASCOL VI,LSC1,3444,ÓVULOS,SUSTANTIVO,Supositorios vaginales espermicidas de uso anticonceptivo. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Pc,Sin especificar,Sin especificar,Sin especificar,03444_ovulos.mp4,OVULOS,test2,75,B2
FENASCOL VI,LSC1,3445,PASTILLAS ANTICONCEPTIVAS,SUSTANTIVO,Fármacos hormonales por vía oral para inhibir la ovulación. (RAE),SI,2 señas,SI,SI,Compuestas (tipo C),Ob,Lc,B,B,Sin especificar,03445_pastillasa.mp4,PASTILLAS ANTICONCEPTIVAS,test2,75,B2
FENASCOL VI,LSC1,3446,RITMO,SUSTANTIVO,Método natural de abstinencia periódica basado en el calendario de ovulación (método del ritmo). (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),P,B,B,Sin especificar,Sin especificar,03446_ritmo.mp4,RITMO,test2,75,B2
FENASCOL VI,LSC1,3447,VASECTOMÍA,SUSTANTIVO,Intervención quirúrgica de corte de conductos deferentes masculinos. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),P,V,H,Sin especificar,Sin especificar,03447_vasectomia.mp4,VASECTOMIA,test2,77,B2
FENASCOL VI,LSC1,3448,ANORGASMIA,SUSTANTIVO,Disfunción sexual caracterizada por la ausencia persistente de orgasmo. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),Q,Q,J,J,Sin especificar,03448_anorgasmia.mp4,ANORGASMIA,test3,85,B2
FENASCOL VI,LSC1,3449,AVERSIÓN,SUSTANTIVO,Rechazo o fobia intensa hacia la actividad sexual. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),X,X,E,E,Sin especificar,03449_aversion.mp4,AVERSION,test3,85,B2
FENASCOL VI,LSC1,3450,DISFUNCIÓN,SUSTANTIVO,Alteración o problema en la respuesta sexual humana. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),P,P,Sin especificar,Sin especificar,Sin especificar,03450_disfuncion.mp4,DISFUNCION,test3,85,B2
FENASCOL VI,LSC1,3451,DISPAREUNIA,SUSTANTIVO,"Dolor genital persistente o recurrente que ocurre antes, durante o después del coito. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),Nc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03451_dispareuni.mp4,DISPAREUNIA,test2,12,B2
FENASCOL VI,LSC1,3452,EYACULACIÓN PRECOZ,SUSTANTIVO,Expulsión prematura e incontrolada del semen durante el acto sexual. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,C,J,Sin especificar,Sin especificar,03452_eyaculacio.mp4,EYACULACION PRECOZ,test4,24,B2
FENASCOL VI,LSC1,3453,EYACULACIÓN RETARDADA,SUSTANTIVO,Dificultad o imposibilidad de alcanzar la eyaculación a pesar de la estimulación. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,C,J,Sin especificar,Sin especificar,03453_eyaculacio.mp4,EYACULACION RETARDADA,test2,6,B2
FENASCOL VI,LSC1,3454,FRIGIDEZ,SUSTANTIVO,Ausencia de deseo o goce en la actividad sexual. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),O,O,J,J,Sin especificar,03454_frigidez.mp4,FRIGIDEZ,test3,85,B2
FENASCOL VI,LSC1,3455,IMPOTENCIA MASCULINA O DISFUNCIÓN ERÉCTIL,SUSTANTIVO,Incapacidad de lograr o mantener una erección suficiente para la relación sexual. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),L,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03455_impotencia.mp4,IMPOTENCIA MASCULINA O DISFUNCION ERECTIL,test3,85,B2
FENASCOL VI,LSC1,3456,INHIBICIÓN,SUSTANTIVO,"Represión de los impulsos, sentimientos o deseos en la conducta sexual o social. (Generada Gemini)",SI,2 señas,NO,SI,Compuestas (tipo C),C,S,Sin especificar,Sin especificar,Sin especificar,03456_inhibicion.mp4,INHIBICION,test3,85,B2
FENASCOL VI,LSC1,3457,PENE-FLÁCIDO,ADJETIVO,Estado suave y no eréctil del órgano genital masculino. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),P,P,Sin especificar,Sin especificar,Sin especificar,03457_peneflacid.mp4,PENE FLACIDO,test2,12,B2
FENASCOL VI,LSC1,3458,VAGINISMO,SUSTANTIVO,Espasmo involuntario de los músculos de la vagina que dificulta la penetración. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Lc,No,Nc,Sin especificar,Sin especificar,03458_vaginismo.mp4,VAGINISMO,test2,12,B2
FENASCOL VI,LSC1,3459,EXHIBICIONISMO,SUSTANTIVO,Inclinación a mostrar en público los órganos genitales u objetos íntimos. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),J,P,Sin especificar,Sin especificar,Sin especificar,03459_exhibicion.mp4,EXHIBICIONISMO,test3,85,B2
FENASCOL VI,LSC1,3460,FETICHISMO,SUSTANTIVO,Desviación sexual hacia objetos inanimados o partes específicas del cuerpo. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Q,J,Sin especificar,Sin especificar,Sin especificar,03460_fetichismo.mp4,FETICHISMO,test3,85,B2
FENASCOL VI,LSC1,3461,MASOQUISMO,SUSTANTIVO,Obtención de placer sexual al sufrir dolor físico o humillación. (RAE),NO,1 seña,SI,SI,Semi-simétrica (tipo II),Xf,Xf,Sin especificar,Sin especificar,Sin especificar,03461_masoquismo.mp4,MASOQUISMO,test3,85,B2
FENASCOL VI,LSC1,3462,NECROFILIA,SUSTANTIVO,Atracción sexual hacia los cadáveres. (RAE),NO,2 señas,SI,SI,Compuestas (tipo C),Bl,Af,Sin especificar,Sin especificar,Sin especificar,03462_necrofilia.mp4,NECROFILIA,test3,85,B2
FENASCOL VI,LSC1,3463,PEDOFILIA,SUSTANTIVO,Atracción sexual que un adulto siente hacia niños o preadolescentes. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),B,B,Sin especificar,Sin especificar,Sin especificar,03463_pedofilia.mp4,PEDOFILIA,test3,85,B2
FENASCOL VI,LSC1,3464,PERVERSIÓN,SUSTANTIVO,Desviación de las conductas o normas de comportamiento consideradas normales. (RAE),SI,2 señas,SI,SI,Compuestas (tipo C),S,S,X,Sin especificar,Sin especificar,03464_perversion.mp4,PERVERSION,test4,22,B2
FENASCOL VI,LSC1,3465,PORNOGRAFÍA 1,SUSTANTIVO,Presentación o descripción explícita de actos sexuales con fin de excitación. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Bl,J,Sin especificar,Sin especificar,Sin especificar,03465_pornografi.mp4,PORNOGRAFIA 1,test1,65,B2
UEB,LSC1,3466,PORNOGRAFÍA 2,SUSTANTIVO,Variante de seña para material explícito o contenido erótico visual. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),U,U,Sin especificar,Sin especificar,Sin especificar,03466_pornografi.mp4,PORNOGRAFIA 2,test1,65,B2
FENASCOL VI,LSC1,3467,PROSTITUCIÓN,SUSTANTIVO,Actividad de la persona que mantiene relaciones sexuales a cambio de dinero. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03467_prostituci.mp4,PROSTITUCION,test3,85,B2
FENASCOL VI,LSC1,3468,SADISMO,SUSTANTIVO,Perversión sexual de quien consigue placer provocando dolor a otra persona. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),S,P,X,Sin especificar,Sin especificar,03468_sadismo.mp4,SADISMO,test3,85,B2
UEB,LSC1,3469,TRANSEXUAL,ADJETIVO,Persona cuya identidad de género difiere de su sexo asignado al nacer. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),J,Q,Sin especificar,Sin especificar,Sin especificar,03469_transexual.mp4,TRANSEXUAL,test4,37,B2
FENASCOL VI,LSC1,3470,TRAVESTÍ,ADJETIVO,Persona que viste ropas asignadas socialmente al sexo opuesto. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),A,A,Okf,Sin especificar,Sin especificar,03470_travesti.mp4,TRAVESTI,test1,49,B2
FENASCOL VI,LSC1,3471,VIOLACIÓN 1,SUSTANTIVO,Acción de tener acceso carnal no consentido con una persona usando violencia o intimidación. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),P,E,Sin especificar,Sin especificar,Sin especificar,03471_violacion1.mp4,VIOLACION 1,test4,22,B2
FENASCOL VI,LSC0,3472,VIOLACIÓN 2,SUSTANTIVO,Variante de seña para agresión sexual o vulneración violenta. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Y,Sin especificar,Sin especificar,Sin especificar,Sin especificar,03472_violacion2.mp4,VIOLACION 2,test1,21,A2
FENASCOL VI,LSC1,3473,VOYEURISMO,SUSTANTIVO,Placer u obtención de excitación sexual al contemplar personas desnudas o en actos íntimos. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Bl,V,N,Sin especificar,Sin especificar,03473_voyeurismo.mp4,VOYEURISMO,test3,85,B2
UEB,LSC1,3474,ZOOFILIA,SUSTANTIVO,Atracción o práctica sexual de un ser humano con animales. (RAE),SI,2 señas,NO,SI,Asimétrica (tipo III),H,Ud,Sin especificar,Sin especificar,Sin especificar,03474_zoofilia.mp4,ZOOFILIA,test3,85,B2
FENASCOL VI,LSC1,3475,CONDILOMAS (FEMENINO),SUSTANTIVO,Lesiones o verrugas genitales en la mujer causadas por el virus del papiloma humano. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Q,Sin especificar,Sin especificar,Sin especificar,03475_condilomas.mp4,CONDILOMAS FEMENINO,test2,31,B2
FENASCOL VI,LSC1,3476,CONDILOMAS (MASCULINO),SUSTANTIVO,Lesiones o verrugas genitales en el hombre causadas por el virus del papiloma humano. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Q,Sin especificar,Sin especificar,Sin especificar,03476_condilomas.mp4,CONDILOMAS MASCULINO,test2,31,B2
FENASCOL VI,LSC1,3477,GONORREA (FEMENINO),SUSTANTIVO,Infección de transmisión sexual bacteriana que afecta los órganos genitales femeninos. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Q,J,Sin especificar,Sin especificar,03477_gonorreafe.mp4,GONORREA FEMENINO,test2,31,B2
FENASCOL VI,LSC1,3478,GONORREA (MASCULINO),SUSTANTIVO,Infección de transmisión sexual bacteriana que afecta las vías urinarias y genitales masculinas. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Xt,Xl,Sin especificar,Sin especificar,03478_gonorreama.mp4,GONORREA MASCULINO,test2,31,B2
FENASCOL VI,LSC1,3479,HEPATITIS B,SUSTANTIVO,Infección hepática grave causada por el virus de la hepatitis B transmitido por fluidos. (Generada Gemini),SI,3 señas,NO,SI,Compuestas (tipo C),P,J,B,Sin especificar,Sin especificar,03479_hepatitisb.mp4,HEPATITIS B,test2,38,B2
FENASCOL VI,LSC1,3480,HEPATITIS C,SUSTANTIVO,Infección viral que causa inflamación del hígado transmitida principalmente por sangre contagiada. (Generada Gemini),SI,3 señas,NO,SI,Compuestas (tipo C),P,J,C,Sin especificar,Sin especificar,03480_hepatitisc.mp4,HEPATITIS C,test2,38,B2
FENASCOL VI,LSC1,3481,HERPES GENITAL (FEMENINO),SUSTANTIVO,Infección viral caracterizada por llagas y dolor en el área genital femenina. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Q,Sin especificar,Sin especificar,Sin especificar,03481_herpesgeni.mp4,HERPES GENITAL FEMENINO,test2,31,B2
FENASCOL VI,LSC1,3482,HERPES GENITAL (MASCULINO),SUSTANTIVO,Infección viral caracterizada por llagas y dolor en el área genital masculina. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Q,Sin especificar,Sin especificar,Sin especificar,03482_herpesgeni.mp4,HERPES GENITAL MASCULINO,test2,31,B2
FENASCOL VI,LSC1,3483,SÍFILIS (FEMENINO),SUSTANTIVO,Infección bacteriana de transmisión sexual que causa llagas y erupciones en la mujer. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),L,Ob,Xc,Sin especificar,Sin especificar,03483_sifilisfem.mp4,SIFILIS FEMENINO,test2,31,B2
FENASCOL VI,LSC1,3484,SÍFILIS (MASCULINO),SUSTANTIVO,Infección bacteriana de transmisión sexual que causa llagas y erupciones en el hombre. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Ob,Xc,Sin especificar,Sin especificar,03484_sifilismas.mp4,SIFILIS MASCULINO,test2,31,B2
FENASCOL VI,LSC1,3485,VIH,SUSTANTIVO,Virus de inmunodeficiencia humana que ataca el sistema inmunitario del organismo. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bl,Af,Sin especificar,Sin especificar,Sin especificar,03485_vih.mp4,VIH,test2,31,B2
FENASCOL VI,LSC1,3486,ARDOR (AL ORINAR),VERBO,Sensación de quemazón o dolor al expulsar la orina por la uretra. (Generada Gemini),SI,2 señas,NO,SI,Unimanual (tipo 0),B,G,Sin especificar,Sin especificar,Sin especificar,03486_ardoralori.mp4,ARDOR AL ORINAR,test2,12,B2
FENASCOL VI,LSC1,3487,CISTITIS,SUSTANTIVO,Inflamación aguda o crónica de la vejiga urinaria. (RAE),NO,1 seña,SI,SI,Unimanual (tipo 0),Okb,Ta,Sin especificar,Sin especificar,Sin especificar,03487_cistitis.mp4,CISTITIS,test2,12,B2
FENASCOL VI,LSC1,3488,FLUJO (VAGINAL),SUSTANTIVO,Secreción líquida producida por las glándulas de la vagina y el cuello uterino. (Generada Gemini),SI,2 señas,NO,SI,Compuestas (tipo C),L,Nb,Nc,Sin especificar,Sin especificar,03488_flujovagin.mp4,FLUJO VAGINAL,test4,24,B2
FENASCOL VI,LSC1,3489,HONGOS,SUSTANTIVO,Infección fúngica micótica que causa picazón e irritación en mucosas o piel. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),B,Okc,Sin especificar,Sin especificar,Sin especificar,03489_hongos.mp4,HONGOS,test3,46,B2
